TvA=calc,IAElist=calc,HastighetMotorA=meas,Ts=calc,Referanse=calc,PowerA=calc,HastighetMotorD=meas,MAElist=calc,PowerD=calc,VinkelPosMotorA=meas,Avvik=calc,abs_Avvik=calc,Avvik_Integrert=calc,TvD=calc,VinkelPosMotorD=meas,Lys=meas,Derivert_Avvik_IIR=calc,Avvik_IIR=calc,Tid=meas
Lys0=34
46.47405077655255,-0.9809489250183105,137,0.00839090347290039,34,28.45672703826579,89,-1.5753424657534247,11.54327296173421,60,-4,4,-0.4659169912338257,46.474050776552566,56,38,-1.1188427132443792,-1.6999152039930725,0.5518209934234619
46.50023919909951,-1.0201449394226074,135,0.009799003601074219,34,28.430538615718834,87,-1.6081081081081081,11.569461384281166,61,-4,4,-0.4855149984359741,46.500239199099525,57,38,-0.9389055825042382,-1.745916899913211,0.5616199970245361
46.5511908243037,-1.0513806343078613,133,0.0078089237213134766,34,28.48149024092303,87,-1.64,11.518509759076968,62,-4,4,-0.5011328458786011,46.551190824303724,58,38,-1.1546190899186546,-1.7909985619149469,0.5694289207458496
46.55501053942014,-1.0836529731750488,131,0.008068084716796875,34,28.47767052580659,87,-1.6710526315789473,11.522329474193409,63,-4,4,-0.5172690153121948,46.55501053942017,58,38,-1.095180090752471,-1.835178590676648,0.5774970054626465
46.59004032628765,-1.1116929054260254,129,0.007009983062744141,34,28.5127003126741,87,-1.7012987012987013,11.487299687325901,64,-4,4,-0.5312889814376831,46.59004032628768,59,38,-1.2352791097762874,-1.8784750188631152,0.5845069885253906
46.69627111774207,-1.1649327278137207,124,0.013309955596923828,34,28.40646952121968,87,-1.7307692307692308,11.59353047878032,66,-4,4,-0.5579088926315308,46.6962711177421,60,38,-0.6375753745195706,-1.920905518485853,0.5978169441223145
46.92779193356071,-1.183708667755127,124,0.0046939849853515625,34,28.637990337038325,87,-1.759493670886076,11.362009662961674,66,-4,4,-0.5672968626022339,46.92779193356075,60,38,-1.7717095286860514,-1.962487408116136,0.602510929107666
47.104637327522234,-1.2225689888000488,121,0.009715080261230469,34,28.461144943076803,86,-1.7875,11.538855056923197,67,-4,4,-0.5867270231246948,47.10463732752227,62,38,-0.8389071575722828,-2.0032376599538133,0.6122260093688965
47.15250868539873,-1.2532925605773926,120,0.0076808929443359375,34,28.509016300953295,87,-1.8148148148148149,11.490983699046705,68,-4,4,-0.6020888090133667,47.15250868539876,62,38,-1.0398594822330567,-2.043172906754737,0.6199069023132324
47.20715636581656,-1.2972893714904785,124,0.010999202728271484,34,28.454368620535462,84,-1.8414634146341464,11.545631379464538,70,-4,4,-0.6240872144699097,47.20715636581659,63,38,-0.7116250665025378,-2.0823094486196423,0.6309061050415039
47.23542505385838,-1.3353886604309082,124,0.009524822235107422,34,28.48263730857728,83,-1.8674698795180722,11.517362691422717,71,-4,4,-0.6431368589401245,47.23542505385841,64,38,-0.8053443955361042,-2.1206632596472494,0.6404309272766113
47.24058333835199,-1.3737845420837402,123,0.009598970413208008,34,28.487795593070892,83,-1.8928571428571428,11.51220440692911,72,-4,4,-0.6623347997665405,47.24058333835201,64,38,-0.7831409659381015,-2.1582499944543043,0.6500298976898193
47.26458321447718,-1.408036708831787,118,0.008563041687011719,34,28.51179546919608,81,-1.9176470588235295,11.488204530803918,73,-4,4,-0.679460883140564,47.2645832144772,65,38,-0.8603251381290044,-2.195084994565218,0.658592939376831
47.27572553156887,-1.4461894035339355,115,0.00953817367553711,34,28.50065315210439,82,-1.941860465116279,11.499346847895607,74,-4,4,-0.6985372304916382,47.27572553156889,66,38,-0.7569226842928688,-2.231183294673914,0.6681311130523682
47.35679313199503,-1.4712128639221191,114,0.0062558650970458984,34,28.581720752530558,83,-1.9655172413793103,11.418279247469444,74,-4,4,-0.71104896068573,47.35679313199505,67,38,-1.1309813609384585,-2.2665596287804357,0.6743869781494141
47.40416945232613,-1.503709316253662,114,0.008124113082885742,34,28.53434443219946,84,-1.9886363636363635,11.465655567800539,76,-4,4,-0.7272971868515015,47.404169452326144,67,38,-0.8534791938685488,-2.301228436204827,0.6825110912322998
47.42192794466642,-1.5416007041931152,112,0.009472846984863281,34,28.516585939859166,83,-2.0112359550561796,11.483414060140834,76,-4,4,-0.746242880821228,47.421927944666436,68,38,-0.7173224972427581,-2.3352038674807303,0.6919839382171631
47.42231488813147,-1.5813851356506348,111,0.009946107864379883,34,28.516972883324208,83,-2.033333333333333,11.483027116675792,78,-4,4,-0.7661350965499878,47.42231488813148,69,38,-0.6695266752460703,-2.3684997901311156,0.701930046081543
47.516301873044526,-1.60490083694458,111,0.005878925323486328,34,28.610959868237266,84,-2.0549450549450547,11.389040131762735,78,-4,4,-0.7778929471969604,47.51630187304454,70,38,-1.110066973193918,-2.4011297943284933,0.7078089714050293
47.52905025605528,-1.6301093101501465,110,0.0063021183013916016,34,28.598211485226514,83,-2.0760869565217392,11.401788514773488,79,-4,4,-0.7904971837997437,47.52905025605529,70,38,-1.0148144666331989,-2.4331071984419235,0.7141110897064209
49.61700526708839,-1.6663036346435547,107,0.007238864898681641,34,30.686166496259624,83,-2.096774193548387,9.313833503740376,80,-5,5,-0.8049749135971069,49.6170052670884,70,39,-1.418395197305353,-2.484445054473085,0.7213499546051025
51.737642374438934,-1.6979713439941406,107,0.007916927337646484,34,28.565529388909077,81,-2.127659574468085,11.434470611090925,80,-4,4,-0.8247672319412231,51.73764237443895,71,38,-0.7657288646923203,-2.5147561533836233,0.729266881942749
53.85578818664905,-1.7356617450714111,107,0.0075380802154541016,34,30.683675201119193,80,-2.1473684210526316,9.316324798880805,81,-5,5,-0.8398433923721313,53.855788186649065,72,39,-1.3187675246656452,-2.5644610303159507,0.7368049621582031
56.00071640853855,-1.7793381214141846,108,0.01091909408569336,34,28.538746979229693,80,-2.1770833333333335,11.461253020770306,82,-4,4,-0.8671411275863647,56.000716408538565,72,38,-0.5258820771825562,-2.5931718097096317,0.7477240562438965
58.151891309228986,-1.8180632591247559,111,0.007745027542114258,34,30.689921879920124,79,-2.195876288659794,9.310078120079876,84,-5,5,-0.8826311826705933,58.15189130922899,73,39,-1.2430314429241367,-2.641308373515439,0.7554690837860107
60.27215206755925,-1.855318546295166,110,0.009313821792602539,34,28.56966112158986,78,-2.2244897959183674,11.430338878410138,84,-4,4,-0.9059157371520996,60.272152067559254,74,38,-0.5835162650690611,-2.6684822060451303,0.7647829055786133
60.27946915469888,-1.8924546241760254,109,0.009284019470214844,34,28.576978208729493,78,-2.242424242424242,11.423021791270509,85,-4,4,-0.9244837760925293,60.27946915469889,75,38,-0.5736816034161328,-2.6951125619242275,0.7740669250488281
60.285813801548194,-1.9351906776428223,105,0.010684013366699219,34,28.57063356188018,77,-2.26,11.429366438119823,86,-4,4,-0.9458518028259277,60.2858138015482,76,38,-0.4885383023360684,-2.721210310685743,0.7847509384155273
62.390179230463055,-1.982515573501587,103,0.00946497917175293,34,30.67499899079504,77,-2.277227722772277,9.32500100920496,88,-5,5,-0.9647817611694336,62.39017923046306,76,39,-0.9630405510516165,-2.766786104472028,0.7942159175872803
64.50094868863617,-2.046243906021118,101,0.015932083129882812,34,28.56422953262192,78,-2.303921568627451,11.435770467378081,89,-4,4,-1.0046119689941406,64.50094868863619,78,38,-0.3096177406242405,-2.7914503823825876,0.8101480007171631
66.61923595997881,-2.09826922416687,100,0.01040506362915039,34,30.68251680396456,77,-2.320388349514563,9.317483196035438,90,-5,5,-1.0254220962524414,66.61923595997882,78,39,-0.8490287791917103,-2.8356213747349357,0.8205530643463135
68.66638849646671,-2.131453275680542,101,0.008296012878417969,34,28.635364267476657,75,-2.3461538461538463,11.364635732523343,91,-4,4,-1.0461621284484863,68.66638849646672,79,38,-0.56141601626207,-2.858908947240237,0.8288490772247314
68.66842527046452,-2.167525053024292,101,0.0090179443359375,34,28.633327493478845,75,-2.361904761904762,11.366672506521153,92,-4,4,-1.0641980171203613,68.66842527046454,79,38,-0.5061424245933278,-2.8817307682954323,0.837867021560669
68.73192280778267,-2.190016508102417,102,0.00562286376953125,34,28.696825030796994,73,-2.3773584905660377,11.303174969203008,92,-4,4,-1.0754437446594238,68.73192280778268,80,38,-0.7955157923363997,-2.9040961529295237,0.8434898853302002
68.78760245095597,-2.227281332015991,98,0.009316205978393555,34,28.641145387623688,73,-2.392523364485981,11.35885461237631,93,-4,4,-1.094076156616211,68.78760245095599,80,38,-0.4705365465779241,-2.9260142298709333,0.8528060913085938
68.80224708941887,-2.2615888118743896,98,0.00857686996459961,34,28.655790026086578,74,-2.4074074074074074,11.34420997391342,94,-4,4,-1.1112298965454102,68.80224708941887,81,38,-0.5008753890693772,-2.9474939452735147,0.8613829612731934
68.82438950265593,-2.290877103805542,96,0.007322072982788086,34,28.67793243932364,77,-2.4220183486238533,11.322067560676361,95,-4,4,-1.1258740425109863,68.82438950265593,82,38,-0.5749770903407282,-2.9685440663680445,0.8687050342559814
70.9161130347782,-2.3318064212799072,98,0.008185863494873047,34,30.769655971445914,77,-2.4363636363636365,9.230344028554084,96,-5,5,-1.1422457695007324,70.9161130347782,82,39,-0.992665433477752,-3.0091731850406838,0.8768908977508545
70.98084026499643,-2.4000120162963867,92,0.013641119003295898,34,30.704928741227686,77,-2.4594594594594597,9.295071258772314,97,-5,5,-1.1763485670089722,70.98084026499643,84,39,-0.5837722886160028,-3.0489897213398702,0.8905320167541504
71.01898608315993,-2.4553322792053223,91,0.01106405258178711,34,30.74307455939119,76,-2.482142857142857,9.256925440608812,98,-5,5,-1.20400869846344,71.01898608315993,84,39,-0.705351050797339,-3.088009926913073,0.9015960693359375
71.11167713043332,-2.4892818927764893,91,0.0067899227142333984,34,30.83576560666458,75,-2.504424778761062,9.164234393335422,98,-5,5,-1.2209835052490234,71.11167713043332,85,39,-1.1263692702003325,-3.1262497283748116,0.9083859920501709
71.2322030481422,-2.5113070011138916,93,0.004405021667480469,34,30.956291524373448,74,-2.526315789473684,9.04370847562655,99,-5,5,-1.2319960594177246,71.2322030481422,85,39,-1.7014674733229376,-3.1637247338073156,0.9127910137176514
71.35938203587133,-2.5472915172576904,93,0.007196903228759766,34,30.829112536644317,72,-2.5478260869565217,9.170887463355685,100,-5,5,-1.249988317489624,71.35938203587133,86,39,-1.020591889497517,-3.200450239131169,0.9199879169464111
71.43705721730095,-2.5734424591064453,93,0.0052301883697509766,34,30.906787718073936,72,-2.5689655172413794,9.093212281926066,100,-5,5,-1.2630637884140015,71.43705721730095,86,39,-1.3762791193346677,-3.2364412343485456,0.9252181053161621
71.45588237518876,-2.601732015609741,90,0.00565791130065918,34,30.88796256018612,72,-2.58974358974359,9.112037439813879,100,-5,5,-1.2772085666656494,71.45588237518876,86,39,-1.2467913842664857,-3.271712409661575,0.9308760166168213
71.4905322814233,-2.635236978530884,90,0.006700992584228516,34,30.853312653951583,69,-2.610169491525424,9.146687346048415,101,-5,5,-1.2939610481262207,71.4905322814233,87,39,-1.0316606494423728,-3.3062781614683434,0.9375770092010498
71.54309901853611,-2.662101984024048,89,0.0053730010986328125,34,30.905879391064396,68,-2.630252100840336,9.094120608935603,102,-5,5,-1.3073935508728027,71.54309901853611,87,39,-1.2609130781399795,-3.3401525982389764,0.9429500102996826
71.63242468733114,-2.7058017253875732,90,0.008739948272705078,34,30.81655372226936,66,-2.65,9.183446277730637,102,-5,5,-1.3292434215545654,71.63242468733114,88,39,-0.7596600574604004,-3.3733495462741967,0.9516899585723877
71.67636793354706,-2.7405619621276855,90,0.006952047348022461,34,30.86049696848528,66,-2.669421487603306,9.139503031514723,103,-5,5,-1.3466235399246216,71.67636793354706,88,39,-0.9359259926148324,-3.405882555348713,0.9586420059204102
71.80490468476438,-2.761092185974121,91,0.004106044769287109,34,30.989033719702608,66,-2.6885245901639343,9.010966280297392,104,-5,5,-1.3568886518478394,71.80490468476438,88,39,-1.5529469688934443,-3.437764904241739,0.9627480506896973
71.94138423591724,-2.7990520000457764,91,0.007591962814331055,34,30.85255416854975,65,-2.707317073170732,9.14744583145025,104,-5,5,-1.375868558883667,71.94138423591724,89,39,-0.8230994455395839,-3.469009606156904,0.9703400135040283
71.9722956567611,-2.849637269973755,95,0.010117053985595703,34,30.821642747705894,66,-2.725806451612903,9.178357252294107,105,-5,5,-1.4011611938476562,71.9722956567611,90,39,-0.6053107539103262,-3.499629414033766,0.980457067489624
71.97481112738632,-2.907266616821289,97,0.011525869369506836,34,30.81912727708069,64,-2.744,9.180872722919313,106,-5,5,-1.4299758672714233,71.97481112738632,90,39,-0.5206967172248751,-3.529636825753091,0.9919829368591309
71.99518729264832,-2.9601073265075692,98,0.010568141937256081,34,30.839503442342693,64,-2.761904761904762,9.160496557657307,107,-5,5,-1.4563962221145634,71.99518729264832,91,39,-0.5565266564270539,-3.559044089238029,1.002551078796387
72.01325910869633,-3.009341955184934,95,0.009846925735472967,34,30.857575258390696,64,-2.779527559055118,9.142424741609304,108,-5,5,-1.4810135364532457,72.01325910869633,92,39,-0.585342450820364,-3.5878632074532684,1.01239800453186
72.02349749611341,-3.058446645736694,94,0.009820938110352007,34,30.867813645807768,64,-2.796875,9.132186354192232,109,-5,5,-1.5055658817291258,72.02349749611341,92,39,-0.5751535247160258,-3.616105943304203,1.022218942642212
74.09933130664768,-3.122610807418822,97,0.016041040420532005,34,28.791979835273498,62,-2.813953488372093,11.208020164726502,111,-4,4,-1.5456684827804557,74.09933130664768,93,38,-0.09572796941635195,-3.6237838244381186,1.038259983062744
74.11572900989246,-3.17827868461609,99,0.013916969299317072,34,28.80837753851828,61,-2.8230769230769233,11.19162246148172,112,-4,4,-1.5735024213790898,74.11572900989246,94,38,-0.10813163914368443,-3.631308147949356,1.052176952362061
74.13768935903099,-3.2117869853973384,101,0.008377075195312056,34,28.830337887656796,61,-2.83206106870229,11.169662112343206,113,-4,4,-1.590256571769714,74.13768935903097,94,38,-0.17604800885968686,-3.638681984990369,1.060554027557373
74.14390039857481,-3.2473227977752663,102,0.008883953094481978,34,28.836548927200624,60,-2.840909090909091,11.163451072799374,114,-4,4,-1.6080244779586779,74.1439003985748,95,38,-0.1626834411064367,-3.6459083452905614,1.069437980651855
74.1452865422473,-3.3067624568939222,107,0.014859914779663974,34,28.837935070873115,63,-2.8496240601503757,11.162064929126883,116,-4,4,-1.6377443075180058,74.14528654224729,96,38,-0.09531458557057458,-3.65299017838475,1.084297895431519
74.16450578429887,-3.345638990402222,111,0.009719133377074973,34,28.857154312924674,67,-2.8582089552238807,11.142845687075326,117,-4,4,-1.6571825742721558,74.16450578429885,97,38,-0.1428151289429779,-3.659930374817055,1.094017028808594
74.17285388408182,-3.386342763900758,114,0.010175943374634011,34,28.865502412707627,68,-2.8666666666666667,11.13449758729237,118,-4,4,-1.6775344610214238,74.1728538840818,98,38,-0.13367591098458453,-3.6667317673207136,1.104192972183228
74.18730126656506,-3.418526411056518,116,0.008045911788939986,34,28.879949795190868,70,-2.875,11.120050204809132,119,-4,4,-1.6936262845993038,74.18730126656504,98,38,-0.1656832644560735,-3.6733971319742995,1.112238883972168
74.18815120723002,-3.465527296066282,116,0.011750221252440962,34,28.88079973585583,71,-2.883211678832117,11.119200264144169,120,-4,4,-1.7171267271041857,74.18815120723,99,38,-0.11118186151868666,-3.6799291893348136,1.123989105224609
74.20378960222975,-3.50076651573181,115,0.008809804916382058,34,28.896438130855554,73,-2.891304347826087,11.103561869144446,121,-4,4,-1.7347463369369498,74.20378960222973,100,38,-0.14532481193539495,-3.6863306055481173,1.132798910140991
74.20968874102957,-3.541114568710326,114,0.010087013244628906,34,28.902337269655376,73,-2.8992805755395685,11.097662730344624,122,-4,4,-1.7549203634262076,74.20968874102955,100,38,-0.1243854397113627,-3.692603993437155,1.14288592338562
74.21725656775558,-3.5893905162811266,116,0.012068986892700195,34,28.9099050963814,74,-2.907142857142857,11.0900949036186,124,-4,4,-1.779058337211608,74.21725656775558,101,38,-0.10187963887798031,-3.6987519135684117,1.15495491027832
74.2337728174611,-3.6233232021331783,116,0.008483171463012917,34,28.92642134608691,76,-2.9148936170212765,11.073578653913087,125,-4,4,-1.7960246801376338,74.2337728174611,102,38,-0.14204503009048042,-3.7047768752970436,1.163438081741333
74.24017874852373,-3.6602504253387464,116,0.009231805801392046,34,28.93282727714955,76,-2.9225352112676055,11.067172722850453,126,-4,4,-1.814488291740418,74.24017874852373,102,38,-0.12791565639669022,-3.7106813377911028,1.172669887542725
74.24789397541852,-3.69979453086853,117,0.009886026382445845,34,28.940542504044334,77,-2.93006993006993,11.059457495955666,127,-4,4,-1.8342603445053096,74.24789397541852,103,38,-0.11706165895839503,-3.7164677110352806,1.182555913925171
74.25720866173586,-3.739655256271362,121,0.009965181350708008,34,28.949857190361673,78,-2.9375,11.050142809638327,128,-4,4,-1.8541907072067256,74.25720866173586,104,38,-0.1138091837915511,-3.722138356814575,1.192521095275879
76.30556851662999,-3.7829511165618896,124,0.014431953430176003,34,26.901497335467546,79,-2.9448275862068964,13.098502664532454,130,-3,3,-1.8830546140670776,76.30556851662999,105,37,0.2001498578299602,-3.7076955896782833,1.206953048706055
78.37889759670513,-3.8179309368133536,126,0.008744955062865989,34,28.97482641554269,80,-2.9452054794520546,11.02517358445731,131,-4,4,-1.8961720466613765,78.37889759670513,106,38,-0.13370196106000878,-3.7135416778847175,1.215698003768921
80.45407168892892,-3.84733724594116,122,0.009802103042602095,34,26.899652323318904,81,-2.9523809523809526,13.100347676681096,132,-3,3,-1.9157762527465807,80.45407168892892,107,37,0.2911790152719274,-3.6992708443270232,1.225500106811523
82.5460008713967,-3.8829607963562,118,0.008905887603759988,34,28.99158150578668,82,-2.9527027027027026,11.00841849421332,133,-4,4,-1.9291350841522208,82.5460008713967,108,38,-0.13506981855285036,-3.705285427440483,1.234405994415283
82.5532632163061,-3.9210648536682116,115,0.00952601432800293,34,28.998843850696083,82,-2.959731543624161,11.001156149303915,134,-4,4,-1.9481871128082267,82.5532632163061,108,38,-0.12375147145986,-3.7111797188916733,1.243932008743286
82.55898132996306,-3.97795248031616,114,0.014221906661987083,34,29.004561964353037,83,-2.966666666666667,10.995438035646963,136,-4,4,-1.9766309261322008,82.55898132996306,110,38,-0.08123250643468147,-3.71695612451384,1.258153915405273
82.57730054286607,-4.0130810737609846,115,0.008782148361206055,34,29.02288117725605,83,-2.9735099337748343,10.97711882274395,137,-4,4,-1.994195222854613,82.57730054286607,110,38,-0.12891782914370892,-3.722617002023563,1.266936063766479
82.58730986076593,-4.044992923736572,117,0.007977962493896928,34,29.032890495155904,82,-2.9802631578947367,10.967109504844094,138,-4,4,-2.010151147842407,82.58730986076593,111,38,-0.1390746061735107,-3.728164661983092,1.274914026260376
82.59039826314014,-4.0883450508117685,117,0.01083803176879905,34,29.03597889753013,81,-2.9869281045751634,10.96402110246987,140,-4,4,-2.031827211380005,82.59039826314014,112,38,-0.10032645920063926,-3.73360136874343,1.285752058029175
82.59957769742051,-4.143500804901124,119,0.013788938522338867,34,29.045158331810494,79,-2.9935064935064934,10.954841668189506,141,-4,4,-2.0594050884246826,82.59957769742051,113,38,-0.07727893799076392,-3.7389293413685616,1.299540996551514
82.61387772041108,-4.188872814178469,123,0.01134300231933616,34,29.059458354801066,78,-3.0,10.940541645198936,142,-4,4,-2.082091093063355,82.61387772041108,114,38,-0.09206404134693463,-3.7441507545411903,1.31088399887085
82.62485726502334,-4.234212398529053,129,0.01133489608764604,34,29.070437899413314,77,-3.0064102564102564,10.929562100586685,144,-4,4,-2.104760885238647,82.62485726502334,114,38,-0.09028728396995438,-3.7492677394503664,1.322218894958496
82.63641875088064,-4.276136875152589,134,0.010481119155884011,34,29.08199938527062,75,-3.0127388535031847,10.91800061472938,146,-4,4,-2.125723123550415,82.63641875088064,115,38,-0.09568911747706883,-3.754282384661359,1.33270001411438
82.64671504699388,-4.317108631134032,131,0.010242938995360884,34,29.092295681383863,74,-3.018987341772152,10.907704318616137,147,-4,4,-2.146209001541137,82.64671504699388,116,38,-0.09595590306646762,-3.759196736968132,1.342942953109741
84.7227608187203,-4.376673936843872,129,0.011913061141967995,34,31.168341453110287,72,-3.0251572327044025,8.831658546889713,148,-5,5,-2.170035123825073,84.7227608187203,117,39,-0.41661945598875294,-3.7840128022287693,1.354856014251709
86.77658218353452,-4.42794156074524,128,0.012816905975342019,34,29.114520088296082,71,-3.0375,10.88547991170392,150,-4,4,-2.2020773887634277,86.77658218353452,118,38,-0.06740696957183206,-3.788332546184194,1.367672920227051
86.79025785131913,-4.466741800308228,130,0.00970005989074707,34,29.128195756080686,71,-3.0434782608695654,10.871804243919316,151,-4,4,-2.221477508544922,86.79025785131913,118,38,-0.0872850090411136,-3.79256589526051,1.377372980117798
86.79897103984027,-4.509897470474244,134,0.010788917541503906,34,29.136908944601824,71,-3.049382716049383,10.863091055398176,153,-4,4,-2.2430553436279297,86.79897103984027,119,38,-0.07690636393929659,-3.7967145773552997,1.388161897659302
86.81096206865351,-4.544769525527952,137,0.008718013763427068,34,29.148899973415062,70,-3.0552147239263805,10.851100026584936,154,-4,4,-2.260491371154784,86.81096206865351,120,38,-0.09327143918836055,-3.8007802858081936,1.396879911422729
86.821180300425,-4.5745060443878165,140,0.007434129714966042,34,29.15911820518655,70,-3.0609756097560976,10.840881794813448,155,-4,4,-2.275359630584716,86.821180300425,120,38,-0.10719194947096601,-3.80476468009203,1.404314041137695
86.82499126775893,-4.632153749465944,139,0.014411926269531916,34,29.16292917252048,71,-3.066666666666667,10.837070827479518,157,-4,4,-2.3041834831237797,86.82499126775893,121,38,-0.05418715479296233,-3.8086693864901893,1.418725967407227
88.88932808548442,-4.662640094757079,137,0.01016211509704501,34,27.09859235479499,72,-3.072289156626506,12.901407645205008,158,-3,3,-2.3245077133178698,88.88932808548442,122,37,0.31830750931971963,-3.7924959987603857,1.428888082504272
88.89195434614467,-4.690600156784059,136,0.009320020675660068,34,27.10121861545525,71,-3.07185628742515,12.898781384544751,160,-3,3,-2.33848774433136,88.89195434614467,123,37,0.34012628355216096,-3.776646078785178,1.438208103179932
88.90059587185371,-4.718671083450319,136,0.009356975555419922,34,27.109860141164294,72,-3.0714285714285716,12.890139858835706,161,-3,3,-2.3525232076644897,88.90059587185371,124,37,0.33200731333975453,-3.7611131572094743,1.447565078735352
88.92603395937365,-4.755144834518434,134,0.012157917022705078,34,27.135298228684242,72,-3.0710059171597632,12.864701771315758,162,-3,3,-2.3707600831985474,88.92603395937365,124,37,0.2504090645751543,-3.7458908940652846,1.459722995758057
88.93898419899732,-4.780911922454833,131,0.008589029312132901,34,27.122347989060582,76,-3.070588235294118,12.877652010939418,164,-3,3,-2.3836436271667467,88.93898419899732,125,37,0.3473691226139579,-3.7309730761839788,1.46831202507019
88.9575319885571,-4.810935497283937,129,0.010007858276368076,34,27.140895778620354,80,-3.0701754385964914,12.859104221379647,165,-3,3,-2.398655414581299,88.9575319885571,126,37,0.29215964335148326,-3.7163536146602993,1.478319883346558
88.9654567291318,-4.8406150341033936,128,0.009893178939818892,34,27.14882051919506,83,-3.0697674418604652,12.85117948080494,166,-3,3,-2.413495182991027,88.9654567291318,127,37,0.2896353615022781,-3.7020265423670935,1.488213062286377
91.0119875044239,-4.864617109298706,131,0.012001037597656028,34,25.102289743902965,84,-3.069364161849711,14.897710256097035,168,-2,2,-2.431496739387511,91.0119875044239,128,36,0.5672931289539549,-3.667986011519752,1.500214099884033
91.16029263585985,-4.874715089797974,133,0.005048990249634011,34,24.953984612467018,84,-3.0632183908045976,15.046015387532982,168,-2,2,-2.436545729637145,91.16029263585985,128,36,1.3214412617577707,-3.6346262912893565,1.505263090133667
91.3426562942766,-4.904019117355348,132,0.014652013778686968,34,25.13634827088377,89,-3.057142857142857,14.863651729116231,170,-2,2,-2.451197743415832,91.3426562942766,130,36,0.44625300412073493,-3.6019337654635692,1.519915103912354
91.3928833814745,-4.9218270778656,125,0.008903980255126065,34,25.086121183685858,90,-3.0511363636363638,14.913878816314142,171,-2,2,-2.460101723670958,91.3928833814745,130,36,0.7196483907480995,-3.5698950901542976,1.52881908416748
93.44831243606932,-4.931885957717895,120,0.010058879852294922,34,23.03069212909105,94,-3.0451977401129944,16.96930787090895,172,-1,1,-2.470160603523253,93.44831243606932,131,35,1.0219408633528861,-3.5184971883512115,1.538877964019775
93.4948646284978,-4.944402933120727,118,0.012516975402832031,34,23.07724432151953,99,-3.033707865168539,16.92275567848047,174,-1,1,-2.476419091224669,93.4948646284978,132,35,0.8048261204640214,-3.468127244584187,1.551394939422607
93.50680217760116,-4.9556400775909415,116,0.011237144470215066,34,23.06530677241616,100,-3.022346368715084,16.93469322758384,175,-1,1,-2.4820376634597765,93.50680217760116,134,35,0.8785602965686342,-3.4187646996925034,1.562632083892822
93.53336110894536,-4.965095996856689,115,0.009455919265746848,34,23.038747841071967,103,-3.011111111111111,16.961252158928033,176,-1,1,-2.48676562309265,93.53336110894536,135,35,1.0231748523717843,-3.370389405698653,1.572088003158569
93.56147222062751,-4.975679874420166,114,0.010583877563477007,34,23.066858952754117,106,-3.0,16.933141047245883,178,-1,1,-2.4920575618743888,93.56147222062751,136,35,0.895849140915394,-3.3229816175846802,1.582671880722046
93.56216935634778,-4.985944986343384,113,0.010265111923217995,34,23.067556088474394,110,-2.989010989010989,16.932443911525606,178,-1,1,-2.4971901178359976,93.56216935634778,137,35,0.9051948522180192,-3.2765219852329865,1.592936992645264
93.5935444812534,-4.997875928878784,113,0.011930942535400169,34,23.09893121338002,110,-2.978142076502732,16.90106878661998,180,-1,1,-2.503155589103698,93.5935444812534,138,35,0.7632329058591436,-3.230991545528327,1.604867935180664
95.62286344010019,-4.997875928878784,112,0.0139379501342769,34,21.069612254533233,112,-2.967391304347826,18.930387745466767,182,0,0,-2.5101245641708365,95.62286344010019,140,34,0.927250137760936,-3.1663717146177603,1.618805885314941
95.85762304862165,-4.997875928878784,112,0.006028175354004128,34,20.834852646011772,112,-2.9513513513513514,19.165147353988228,182,0,0,-2.5101245641708365,95.85762304862165,141,34,2.101048180368236,-3.1030442803254052,1.624834060668945
95.91747798026822,-4.997875928878784,112,0.006888866424560991,34,20.894707577658334,114,-2.935483870967742,19.105292422341666,183,0,0,-2.5101245641708365,95.91747798026822,141,34,1.8017735221354167,-3.040983394718897,1.631722927093506
95.9322207400698,-4.997875928878784,112,0.007039070129393865,34,20.909450337459912,115,-2.9197860962566846,19.090549662540088,184,0,0,-2.5101245641708365,95.9322207400698,142,34,1.7280597231275254,-2.980163726824519,1.6387619972229
95.95300811070369,-4.997875928878784,110,0.006506919860840066,34,20.888662966826015,118,-2.904255319148936,19.111337033173985,184,0,0,-2.5101245641708365,95.95300811070369,143,34,1.8319965762970227,-2.9205604522880284,1.64526891708374
96.00966045365703,-4.997875928878784,108,0.007543087005615012,34,20.94531530977936,121,-2.888888888888889,19.05468469022064,185,0,0,-2.5101245641708365,96.00966045365703,144,34,1.5487348615302956,-2.8621492432422677,1.652812004089355
96.03017859416852,-4.997875928878784,107,0.006932973861695002,34,20.92479716926787,125,-2.873684210526316,19.07520283073213,186,0,0,-2.5101245641708365,96.03017859416852,145,34,1.6513255640877391,-2.8049062583774225,1.65974497795105
96.07715491213581,-4.997875928878784,105,0.007920980453490989,34,20.971773487235158,126,-2.858638743455497,19.028226512764842,186,0,0,-2.5101245641708365,96.07715491213581,146,34,1.4164439742513026,-2.748808133209874,1.667665958404541
96.13109216235459,-4.997875928878784,103,0.006520986557007058,34,20.917836237016374,128,-2.84375,19.082163762983626,187,0,0,-2.5101245641708365,96.13109216235459,147,34,1.6861302253452284,-2.6938319705456766,1.674186944961548
98.10716566399847,-4.988443851470947,100,0.009432077407836914,34,18.941762735372492,129,-2.8290155440414506,21.058237264627508,188,1,1,-2.5101245641708365,98.10716566399847,148,33,1.5664977335646302,-2.619955331134763,1.683619022369385
